1	1.02924911719635	1.04620505992011	0.358024691358025	1.11111111111111	0.0296768726247318	0.0472725137012168	0.347850374973627	1.06203951182951
1	1.05856486108335	1.09227696404794	1.18518518518519	2.39506172839506	0.0602797825602061	0.0965344830948882	1.11961508336131	2.19272383033609
1	1.08414951029382	1.13268974700399	3.38271604938272	2.93827160493827	0.0876900803351688	0.141493031483987	3.12015641501876	2.59406568542719
1	1.11159970684256	1.17589880159787	3.91358024691358	5.23456790123457	0.117826954126234	0.191368995799653	3.52067405453884	4.45154625051202
1	1.13725098274369	1.21631158455393	7.48148148148148	6.06172839506173	0.146669898875741	0.239706935360044	6.57856673241289	4.98369700004528
1	1.16290225864481	1.25672436750999	9.30864197530864	9.74074074074074	0.176170831580604	0.289678067946688	8.00466411180288	7.75089669029063
1	1.18795389433007	1.29613848202397	14.4074074074074	13.3209876543210	0.205617227526988	0.339987482291698	12.1279179909017	10.2774416770034
1	1.20807515490706	1.32789613848202	19.8024691358025	18.1728395061728	0.229722789951853	0.381654077297735	16.3917526615519	13.6854374220464
1	1.22819641548404	1.35965379494008	28.0987654320988	25.0617283950617	0.254233217503926	0.424329221047480	22.8780715184100	18.4324336741664
1	1.24465320807516	1.38561917443409	37.0493827160494	33.0493827160494	0.274580804185887	0.459970248279701	29.7668318176321	23.8517071110447
1	1.25378106469452	1.40000000000000	44.1728395061728	39.6543209876543	0.285983479093258	0.480000000000000	35.2317009325193	28.3245149911817
1	1.26111000066627	1.41158455392810	49.5555555555556	45.5308641975309	0.295199216890236	0.496285476444191	39.2951887855734	32.2551448093064
1	1.26843893663802	1.42303595206391	57.5802469135803	50.4814814814815	0.304468667989692	0.512515660433226	45.3945753716738	35.4744947998434
1	1.27576787260977	1.43462050599201	65.8888888888889	59.0123456790124	0.313791832391626	0.529067998106386	51.6464556785739	41.1344640847766
1	1.28129788793391	1.44327563249001	73.7407407407408	66.0000000000000	0.320862138811945	0.541522275669724	57.5515978252706	45.7293108220316
1	1.28676127656739	1.45193075898802	83.2345679012346	73.9753086419753	0.327877291436673	0.554051464447758	64.6853223025749	50.9496118764889
1	1.29229129189153	1.46058588548602	94.0864197530864	83.5308641975309	0.335008391549342	0.566655564440489	72.8058916309587	57.1899708381308
1	1.29775468052502	1.46924101198402	106.037037037037	94.1728395061728	0.342083605412296	0.579334575647916	81.7080752073564	64.0962501986005
1	1.30148577520155	1.47496671105193	114.901234567901	102.432098765432	0.346932611525984	0.587763399355675	88.2846641563238	69.4470580236883
1	1.30508361649677	1.48075898801598	124.296296296296	111.518518518519	0.351621623024142	0.596323590295053	95.2401016495360	75.3117282562901
1	1.30874808448264	1.48655126498003	135.345679012346	121.617283950617	0.356410774318495	0.604917331706859	103.416142966772	81.8116985371852
1	1.31241255246852	1.49227696404794	147.753086419753	132.172839506173	0.361213353938466	0.613445268714063	112.581281047521	88.5712523147460
1	1.31601039376374	1.49806924101198	160.345679012346	144.012345679012	0.365941678247099	0.622105725433111	121.842258824235	96.1319688946609
1	1.31787594110201	1.50093209054594	167.839506172840	150.246913580247	0.368398498067748	0.626398570215301	127.356074223870	100.102406049295
1	1.32154040908788	1.50672436750999	182.802469135802	164.012345679012	0.373234526426081	0.635109159824185	138.325296660411	108.853582789040
